,Age,Annual_Premium,Vintage
5050,-2.0931936280054435,-2.1979188878576865,-2.1345383537448077
5052,-2.0825084208381712,-2.1979188878576865,-2.102293547900101
5060,-2.071434191771389,-2.1979188878576865,-2.1516228763729535
1410,-2.1139202574682576,-2.1979188878576865,-2.133207522402267
1408,-2.1557012195321574,-2.1979188878576865,-2.103620071118482
1405,-2.140858452685774,-2.1979188878576865,-2.175872680576817
5064,-2.1258679774378892,-2.1979188878576865,-2.133207522402267
1400,-2.3247243023123056,-2.1979188878576865,-2.0858659099034247
1399,-2.102904797196948,-2.1979188878576865,-2.1091689263793745
5069,-2.140858452685774,-2.1979188878576865,-2.0719389812176923
5070,-2.1265708834896353,-2.1979188878576865,-2.073852931052513
4783,-2.1258679774378892,-2.1979188878576865,-2.0718620802217584
3777,-2.0710523185687153,-2.1979188878576865,-2.0814767548451103
3341,-2.102473005953386,-2.1979188878576865,-2.0846297836458314
5080,-2.079478830948788,-2.1979188878576865,-2.0913815342082733
1461,-2.140858452685774,-2.1979188878576865,-2.0723526349167978
5022,-2.139980551999801,-2.1979188878576865,-2.072772119444214
3328,-2.073437450045076,-2.1979188878576865,-2.0745188260702134
1524,-2.13350993876291,-2.1979188878576865,-2.073201843180258
4977,-2.071434191771389,-2.1979188878576865,-2.1116954742152663
1511,-2.2837168691366907,-2.1979188878576865,-2.1004576911449098
1507,-2.0722332513491457,-2.1979188878576865,-2.0777420104411854
1503,-2.1476399647288504,-2.1979188878576865,-2.0784122882244267
4989,-2.132723162051314,-2.1979188878576865,-2.170765412094437
1495,-2.0751594205352744,-2.1979188878576865,-2.190121163154058
4996,-2.108208242346419,-2.1979188878576865,-2.2103985284484393
1492,-2.1077175080663837,-2.1979188878576865,-2.1786379513827816
1491,-2.1557012195321574,-2.1979188878576865,-2.0720193962639195
1484,-2.079478830948788,-2.1979188878576865,-2.1839424219999133
3336,-2.079478830948788,-2.1979188878576865,-2.1091689263793745
1480,-2.191961112166097,-2.1979188878576865,-2.0956277414479265
1477,-2.0980097013296524,-2.1979188878576865,-2.1026749128784568
1473,-2.1730285420037605,-2.1979188878576865,-2.122583614837878
1472,-2.072293499282851,-2.1979188878576865,-2.104579510439657
5009,-2.0722332513491457,-2.1979188878576865,-2.127512314356138
5017,-2.072293499282851,-2.1979188878576865,-2.176898393124671
1465,-2.1139202574682576,-2.1979188878576865,-2.0725335681046486
1378,-2.0714699221744732,-2.1979188878576865,-2.193826278040363
5082,-2.0825084208381712,-2.1979188878576865,-2.117206787175811
1368,-2.102473005953386,-2.1979188878576865,-2.1480310462075556
5148,-2.0823015427077722,-2.1979188878576865,-2.2123955326779834
1288,-2.0750465822331217,-2.1979188878576865,-2.217258372032906
5155,-2.102904797196948,-2.1979188878576865,-2.1875502362887707
5156,-2.1077175080663837,-2.1979188878576865,-2.1183519010522263
5161,-2.1139202574682576,-2.1979188878576865,-2.1091689263793745
3379,-2.0750465822331217,-2.1979188878576865,-2.176898393124671
1275,-2.0931936280054435,-2.1979188878576865,-2.155585173447503
1272,-2.2233668074848323,-2.1979188878576865,-2.1213871562443414
5166,-2.0735232612671703,-2.1979188878576865,-2.0718821840003416
1268,-2.0735232612671703,-2.1979188878576865,-2.209218812417009
5170,-2.1200410638797687,-2.1979188878576865,-2.1690915816705383
1263,-2.1200410638797687,-2.1979188878576865,-2.1008274388086017
1254,-2.1077175080663837,-2.1979188878576865,-2.204493351196029
1253,-2.1200410638797687,-2.1979188878576865,-2.1408342210777915
5172,-2.077060443553136,-2.1979188878576865,-2.1919665702836513
1251,-2.077060443553136,-2.1979188878576865,-2.1724535384710864
1249,-2.354059001162933,-2.1979188878576865,-2.156215548867679
1246,-2.0980097013296524,-2.1979188878576865,-2.1065412331790982
5179,-2.0714699221744732,-2.1979188878576865,-2.0781588886090328
1300,-2.132723162051314,-2.1979188878576865,-2.1267676745115223
1301,-2.0722332513491457,-2.1979188878576865,-2.0807530718483553
1307,-2.089159139414817,-2.1979188878576865,-2.0807530718483553
3373,-2.1194151825236576,-2.1979188878576865,-2.0916873433253818
5087,-2.0710523185687153,-2.1979188878576865,-2.1339946568732246
5092,-2.13350993876291,-2.1979188878576865,-2.154670365754062
5095,-2.0825084208381712,-2.1979188878576865,-2.105553231054693
1359,-2.1139202574682576,-2.1979188878576865,-2.1051544450411575
1353,-2.3247243023123056,-2.1979188878576865,-2.099037086594554
1351,-2.102473005953386,-2.1979188878576865,-2.074632490131754
5110,-2.0980097013296524,-2.1979188878576865,-2.107133120400257
1344,-2.0710404781642575,-2.1979188878576865,-2.083450766891313
1341,-2.1200410638797687,-2.1979188878576865,-2.1811086227985106
1531,-2.102904797196948,-2.1979188878576865,-2.076428401940805
5111,-2.0714699221744732,-2.1979188878576865,-2.16676130160124
5115,-2.0710404781642575,-2.1979188878576865,-2.072940496544798
1333,-2.0772021904914224,-2.1979188878576865,-2.073201843180258
3773,-2.0751594205352744,-2.1979188878576865,-2.151009818478646
3361,-2.0980097013296524,-2.1979188878576865,-2.083686752628588
5122,-2.1557012195321574,-2.1979188878576865,-2.083112838461413
3369,-2.079478830948788,-2.1979188878576865,-2.1112618648715467
5132,-2.072293499282851,-2.1979188878576865,-2.073996501046305
1312,-2.1139202574682576,-2.1979188878576865,-2.081789319638692
1311,-2.0894436780309738,-2.1979188878576865,-2.124291740822744
1336,-2.1077175080663837,-2.1979188878576865,-2.088792037912481
1867,-2.093522734717049,-2.1979188878576865,-2.1471588293820334
4823,-2.072293499282851,-2.1979188878576865,-2.107133120400257
4782,-2.108208242346419,-2.1979188878576865,-2.1422450039397694
2653,-2.0796517854979326,-2.1979188878576865,-2.175872680576817
2650,-2.0825084208381712,-2.1979188878576865,-2.0986789587868673
4256,-2.072293499282851,-2.1979188878576865,-2.122583614837878
4258,-2.1200410638797687,-2.1979188878576865,-2.1987169178430443
4259,-2.108208242346419,-2.1979188878576865,-2.1116954742152663
4261,-2.0714699221744732,-2.1979188878576865,-2.07209368212641
2640,-2.140858452685774,-2.1979188878576865,-2.2025535691166587
4269,-2.0980097013296524,-2.1979188878576865,-2.1741559611732546
3118,-2.1077175080663837,-2.1979188878576865,-2.08232885851831
4248,-2.079478830948788,-2.1979188878576865,-2.086770476391684
3936,-2.077060443553136,-2.1979188878576865,-2.1213871562443414
4281,-2.0714699221744732,-2.1979188878576865,-2.083450766891313
2615,-2.3693248426620643,-2.1979188878576865,-2.140004561471401
2614,-2.108208242346419,-2.1979188878576865,-2.079035471498517
2609,-2.0931936280054435,-2.1979188878576865,-2.094482036342721
2608,-2.1265708834896353,-2.1979188878576865,-2.0722850765757324
4286,-2.102473005953386,-2.1979188878576865,-2.076074451268936
2603,-2.140858452685774,-2.1979188878576865,-2.0773394076704195
2602,-2.212497554757923,-2.1979188878576865,-2.1183519010522263
2597,-2.0722332513491457,-2.1979188878576865,-2.0734045979711544
2622,-2.13350993876291,-2.1979188878576865,-2.10323289846034
4243,-2.0980097013296524,-2.1979188878576865,-2.0840331366520113
4240,-2.0722332513491457,-2.1979188878576865,-2.0794951764089182
4236,-2.139980551999801,-2.1979188878576865,-2.1202049836080628
3948,-2.077060443553136,-2.1979188878576865,-2.1471588293820334
2749,-2.1557012195321574,-2.1979188878576865,-2.075223569782948
4201,-2.0857723126783307,-2.1979188878576865,-2.113857149102256
2729,-2.072293499282851,-2.1979188878576865,-2.089916957687193
4211,-2.0750465822331217,-2.1979188878576865,-2.082553200856034
2726,-2.071434191771389,-2.1979188878576865,-2.078590042263918
4212,-2.089159139414817,-2.1979188878576865,-2.2103985284484393
3109,-2.0931936280054435,-2.1979188878576865,-2.1875502362887707
2715,-2.085528378499407,-2.1979188878576865,-2.0797739298623563
2712,-2.1822942578411313,-2.1979188878576865,-2.151009818478646
2709,-2.0976316483219035,-2.1979188878576865,-2.145699395618945
2708,-2.071434191771389,-2.1979188878576865,-2.090942099712458
2707,-2.089159139414817,-2.1979188878576865,-2.0725335681046486
4221,-2.1139202574682576,-2.1979188878576865,-2.104186530766584
2698,-2.132723162051314,-2.1979188878576865,-2.1776036970602677
2693,-2.1265708834896353,-2.1979188878576865,-2.0718620802217584
2686,-2.132723162051314,-2.1979188878576865,-2.0793057732502644
4232,-2.140858452685774,-2.1979188878576865,-2.0719931633697266
3943,-2.1265708834896353,-2.1979188878576865,-2.084274943482952
4234,-2.0980097013296524,-2.1979188878576865,-2.1116954742152663
4235,-2.085528378499407,-2.1979188878576865,-2.1065412331790982
2595,-2.0857723126783307,-2.1979188878576865,-2.0773394076704195
3950,-2.071434191771389,-2.1979188878576865,-2.2103985284484393
3128,-2.113364963443682,-2.1979188878576865,-2.0725335681046486
2584,-2.0894436780309738,-2.1979188878576865,-2.1149594114499672
3153,-2.354059001162933,-2.1979188878576865,-2.1255225646987332
2495,-2.102904797196948,-2.1979188878576865,-2.0722413555399397
4362,-2.071434191771389,-2.1979188878576865,-2.1414068355065288
3154,-2.191961112166097,-2.1979188878576865,-2.090942099712458
2488,-2.093522734717049,-2.1979188878576865,-2.2064474381511596
2485,-2.079478830948788,-2.1979188878576865,-2.1287802069423654
2474,-2.0722332513491457,-2.1979188878576865,-2.1145084003375993
2470,-2.0710523185687153,-2.1979188878576865,-2.1786379513827816
3163,-2.140858452685774,-2.1979188878576865,-2.204493351196029
4359,-2.0735232612671703,-2.1979188878576865,-2.1684150737766705
4379,-2.1822942578411313,-2.1979188878576865,-2.155585173447503
3908,-2.1139202574682576,-2.1979188878576865,-2.0762172508952004
2465,-2.0722332513491457,-2.1979188878576865,-2.180391808682818
2463,-2.270846880486604,-2.1979188878576865,-2.0749208925583966
2456,-2.0750465822331217,-2.1979188878576865,-2.11561914722079
2454,-2.1200410638797687,-2.1979188878576865,-2.1255225646987332
2452,-2.0710523185687153,-2.1979188878576865,-2.1008274388086017
2451,-2.0735232612671703,-2.1979188878576865,-2.0840331366520113
4391,-2.0857723126783307,-2.1979188878576865,-2.0719931633697266
3169,-2.102904797196948,-2.1979188878576865,-2.1160759573920727
4380,-2.093522734717049,-2.1979188878576865,-2.1864732491538748
2505,-2.108208242346419,-2.1979188878576865,-2.0724021851950676
4354,-2.1194151825236576,-2.1979188878576865,-2.0736216272471895
2514,-2.0710523185687153,-2.1979188878576865,-2.131890978700482
3130,-2.073437450045076,-2.1979188878576865,-2.0724021851950676
2576,-2.1077175080663837,-2.1979188878576865,-2.2123955326779834
2575,-2.296986535885323,-2.1979188878576865,-2.208415830421285
4307,-2.1139202574682576,-2.1979188878576865,-2.0804574136580625
4309,-2.258376723232815,-2.1979188878576865,-2.090211134379458
2563,-2.0894436780309738,-2.1979188878576865,-2.1026749128784568
4315,-2.085528378499407,-2.1979188878576865,-2.07885189274072
3136,-2.0750465822331217,-2.1979188878576865,-2.1577750247180907
3137,-2.102904797196948,-2.1979188878576865,-2.0999251225698297
2555,-2.1822942578411313,-2.1979188878576865,-2.1313588553956153
2554,-2.1476399647288504,-2.1979188878576865,-2.1657868072055146
4319,-2.2463065529977113,-2.1979188878576865,-2.1957002868334667
4322,-2.139980551999801,-2.1979188878576865,-2.207244684655808
2546,-2.0735232612671703,-2.1979188878576865,-2.0804574136580625
3140,-2.0772021904914224,-2.1979188878576865,-2.1116954742152663
4343,-2.102904797196948,-2.1979188878576865,-2.072182242225394
3141,-2.073437450045076,-2.1979188878576865,-2.1345383537448077
2528,-2.073437450045076,-2.1979188878576865,-2.185739178820076
2519,-2.089159139414817,-2.1979188878576865,-2.085494155770504
3917,-2.1194151825236576,-2.1979188878576865,-2.072182242225394
3916,-2.0980097013296524,-2.1979188878576865,-2.1957002868334667
2587,-2.0772021904914224,-2.1979188878576865,-2.2164324615393136
2757,-2.0710404781642575,-2.1979188878576865,-2.176898393124671
2758,-2.1200410638797687,-2.1979188878576865,-2.090942099712458
2760,-2.1265708834896353,-2.1979188878576865,-2.1358834730232514
2964,-2.3247243023123056,-2.1979188878576865,-2.082553200856034
2963,-2.1194151825236576,-2.1979188878576865,-2.158706878528883
2951,-2.0796517854979326,-2.1979188878576865,-2.073123148178577
2946,-2.072293499282851,-2.1979188878576865,-2.0718734396568665
2941,-2.354059001162933,-2.1979188878576865,-2.104186530766584
2940,-2.1258679774378892,-2.1979188878576865,-2.155585173447503
4077,-2.0750465822331217,-2.1979188878576865,-2.072772119444214
4080,-2.071434191771389,-2.1979188878576865,-2.1724535384710864
4085,-2.1200410638797687,-2.1979188878576865,-2.073996501046305
2969,-2.0714699221744732,-2.1979188878576865,-2.1004576911449098
4086,-2.1265708834896353,-2.1979188878576865,-2.11561914722079
2928,-2.0823015427077722,-2.1979188878576865,-2.102293547900101
2927,-2.077060443553136,-2.1979188878576865,-2.0981633306863516
4089,-2.102904797196948,-2.1979188878576865,-2.0913815342082733
2922,-2.1730285420037605,-2.1979188878576865,-2.1987169178430443
4092,-2.0750465822331217,-2.1979188878576865,-2.094811103908053
4097,-2.0751594205352744,-2.1979188878576865,-2.0750982508347535
4098,-2.0710404781642575,-2.1979188878576865,-2.1724535384710864
2913,-2.140858452685774,-2.1979188878576865,-2.101744035510566
4101,-2.0750465822331217,-2.1979188878576865,-2.1577750247180907
4088,-2.132723162051314,-2.1979188878576865,-2.2164324615393136
2971,-2.1200410638797687,-2.1979188878576865,-2.197588597075163
2972,-2.079478830948788,-2.1979188878576865,-2.1008274388086017
2973,-2.1730285420037605,-2.1979188878576865,-2.07209368212641
3039,-2.0796517854979326,-2.1979188878576865,-2.1085600828350453
3038,-2.132723162051314,-2.1979188878576865,-2.208415830421285
4003,-2.0857723126783307,-2.1979188878576865,-2.1106360611965487
4006,-2.108208242346419,-2.1979188878576865,-2.1250193910046304
4000,-2.1077175080663837,-2.1979188878576865,-2.145699395618945
3028,-2.191961112166097,-2.1979188878576865,-2.176898393124671
3018,-2.1258679774378892,-2.1979188878576865,-2.084877411152889
3015,-2.13350993876291,-2.1979188878576865,-2.1717655086760788
3014,-2.139980551999801,-2.1979188878576865,-2.159348793650392
3010,-2.073437450045076,-2.1979188878576865,-2.1386165765836482
4022,-2.339192107322954,-2.1979188878576865,-2.071913647207345
4026,-2.1194151825236576,-2.1979188878576865,-2.140004561471401
4032,-2.1139202574682576,-2.1979188878576865,-2.0858659099034247
4033,-2.0857723126783307,-2.1979188878576865,-2.073996501046305
2987,-2.0980097013296524,-2.1979188878576865,-2.084274943482952
2986,-2.113364963443682,-2.1979188878576865,-2.0765770279789466
2983,-2.1077175080663837,-2.1979188878576865,-2.1793490110059173
2980,-2.0735232612671703,-2.1979188878576865,-2.124291740822744
4036,-2.140858452685774,-2.1979188878576865,-2.2184723870764307
4040,-2.0722332513491457,-2.1979188878576865,-2.10323289846034
3054,-2.1200410638797687,-2.1979188878576865,-2.22052662062612
2911,-2.0735232612671703,-2.1979188878576865,-2.083686752628588
4107,-2.071434191771389,-2.1979188878576865,-2.084274943482952
4108,-2.0980097013296524,-2.1979188878576865,-2.07409850943412
2899,-2.38498949317441,-2.1979188878576865,-2.094811103908053
2815,-2.1265708834896353,-2.1979188878576865,-2.0736216272471895
2812,-2.077060443553136,-2.1979188878576865,-2.1075435170318384
4163,-2.071434191771389,-2.1979188878576865,-2.071913647207345
4164,-2.108208242346419,-2.1979188878576865,-2.1839424219999133
4165,-2.1258679774378892,-2.1979188878576865,-2.089916957687193
4166,-2.102904797196948,-2.1979188878576865,-2.129300753055138
3954,-2.3106557297926438,-2.1979188878576865,-2.0986789587868673
2789,-2.0772021904914224,-2.1979188878576865,-2.208415830421285
3090,-2.1200410638797687,-2.1979188878576865,-2.1358834730232514
4180,-2.073437450045076,-2.1979188878576865,-2.203339340660654
2784,-2.0751594205352744,-2.1979188878576865,-2.0784122882244267
4183,-2.079478830948788,-2.1979188878576865,-2.1267676745115223
2778,-2.0751594205352744,-2.1979188878576865,-2.1465630983586097
2776,-2.1822942578411313,-2.1979188878576865,-2.145699395618945
3092,-2.1730285420037605,-2.1979188878576865,-2.0892060874511396
2771,-2.102904797196948,-2.1979188878576865,-2.1127691701044826
3094,-2.085528378499407,-2.1979188878576865,-2.075871748882876
2767,-2.1077175080663837,-2.1979188878576865,-2.175872680576817
2766,-2.13350993876291,-2.1979188878576865,-2.2225951626484237
2764,-2.0931936280054435,-2.1979188878576865,-2.099037086594554
2763,-2.113364963443682,-2.1979188878576865,-2.0916873433253818
2818,-2.1641641375892045,-2.1979188878576865,-2.1178834951179892
4394,-2.079478830948788,-2.1979188878576865,-2.127512314356138
2823,-2.1476399647288504,-2.1979188878576865,-2.07679662801785
2829,-2.0823015427077722,-2.1979188878576865,-2.0969573491629374
2896,-2.3106557297926438,-2.1979188878576865,-2.1724535384710864
4115,-2.139980551999801,-2.1979188878576865,-2.1004576911449098
2894,-2.1265708834896353,-2.1979188878576865,-2.08232885851831
4130,-2.1139202574682576,-2.1979188878576865,-2.072182242225394
4136,-2.1139202574682576,-2.1979188878576865,-2.207244684655808
2877,-2.071434191771389,-2.1979188878576865,-2.1008274388086017
2876,-2.072293499282851,-2.1979188878576865,-2.1987169178430443
